BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6400,71, ,C0,8700 BAY  16  STREET, ,11214,3,0,3,2513,2238,1905,1,C0,0,4/4/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6402,15, ,C0,141 BAY 17TH STREET, ,11214,3,0,3,1936,3120,1997,1,C0,0,5/16/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6406,10, ,C0,8739 19TH AVENUE, ,11214,3,0,3,5800,3162,1901,1,C0,2000000,5/15/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6406,15, ,C0,8727 19TH AVENUE, ,11214,3,0,3,3476,4711,1935,1,C0,2504895,8/31/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6413,68, ,C0,148 BAY 29TH STREET, ,11214,3,0,3,2900,3465,2004,1,C0,310000,4/24/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6414,26, ,C0,119 BAY 29TH   STREET, ,11214,3,0,3,2900,3866,2008,1,C0,0,1/26/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6431,48, ,C0,182 BAY 14TH STREET, ,11214,3,0,3,2167,3025,1965,1,C0,0,11/20/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6431,160, ,C0,206 BAY 14TH ST, ,11214,3,0,3,2552,2898,1960,1,C0,0,4/21/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6432,45, ,C0,8786 17TH AVENUE, ,11214,3,0,3,3570,2543,1920,1,C0,0,4/16/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6435,13, ,C0,207 BAY 17TH   STREET, ,11214,3,0,3,1938,2840,2015,1,C0,0,12/28/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6436,40, ,C0,188 BAY 19TH STREET, ,11214,3,0,3,1225,2286,1920,1,C0,750000,9/10/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6436,42, ,C0,192 BAY 19TH   STREET, ,11214,3,0,3,1207,2286,1920,1,C0,308800,1/12/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6436,44, ,C0,196 BAY 19TH   STREET, ,11214,3,0,3,1651,2508,1920,1,C0,980000,11/9/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6437,49, ,C0,212 BAY 20TH   STREET, ,11214,3,0,3,1973,2640,1920,1,C0,1450000,2/13/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6438,20, ,C0,193 BAY 20TH   STREET, ,11214,3,0,3,1757,3120,1901,1,C0,10000,1/30/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6438,53, ,C0,8812 19TH AVENUE, ,11214,3,0,3,2475,2891,1901,1,C0,1150000,5/14/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6438,53, ,C0,8812 19TH AVENUE, ,11214,3,0,3,2475,2891,1901,1,C0,1200000,8/31/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6440,2, ,C0,1943 CROPSEY AVENUE, ,11214,3,0,3,1602,3375,1920,1,C0,0,10/16/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6440,53, ,C0,212 BAY 23RD   STREET, ,11214,3,0,3,1723,2931,1901,1,C0,1,5/22/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6442,3, ,C0,2015 CROPSEY AVE., ,11214,3,0,3,4454,2836,1910,1,C0,1625000,5/4/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6443,13, ,C0,203 BAY 25TH STREET, ,11214,3,0,3,3383,3627,1920,1,C0,1250000,8/28/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6459,15, ,C0,319 BAY 8TH STREET, ,11228,3,0,3,2845,3321,1998,1,C0,1550000,12/5/2017
3,BATH BEACH,03 THREE FAMILY DWELLINGS                  ,1,6462,20, ,C0,8845 17TH AVENUE, ,11214,3,0,3,2929,2112,1994,1,C0,460000,10/31/2017
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6367,1015, ,R3,8657 BAY 16TH   STREET,3B,11214,1,0,1,0,0,0,1,R3,650000,10/18/2017
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6370,1201, ,R3,70 BAY 20TH STREET,1A,11214,1,0,1,0,0,2006,1,R3,542000,3/12/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6370,1207, ,R3,70 BAY 20TH STREET,3A,11214,1,0,1,0,0,2007,1,R3,649000,10/5/2017
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6371,1007, ,R3,57 BAY 20TH STREET,1C,11214,1,0,1,0,0,2012,1,R3,750000,1/8/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6372,1003, ,R3,78 BAY 22ND STREET,3,11214,1,0,1,0,0,2013,1,R3,621132,7/19/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6372,1005, ,R3,78 BAY 22ND   STREET,5,11214,1,0,1,0,0,2013,1,R3,590585,4/10/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6372,1006, ,R3,78 BAY 22ND STREET,6,11214,1,0,1,0,0,2013,1,R3,626223,6/8/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6372,1007, ,R3,78 BAY 22ND   STREET,7,11214,1,0,1,0,0,2013,1,R3,656771,4/13/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6372,1008, ,R3,78 BAY 22ND   STREET,8,11214,1,0,1,0,0,2013,1,R3,697501,4/18/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6373,1006, ,R3,21 BAY 22ND   STREET,2,11214,1,0,1,0,0,0,1,R3,0,2/12/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6377,1001, ,R3,33 BAY 26TH STREET,B1,11214,1,0,1,0,0,2015,1,R3,388000,1/18/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6378,1104, ,R3,68 BAY 28TH STREET,2B,11214,1,0,1,0,0,2014,1,R3,625000,5/7/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6400,1005, ,R3,8729 17TH AVENUE,2B,11214,1,0,1,0,0,0,1,R3,550000,11/29/2017
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6400,1111, ,R3,8728 BAY 16TH STREET,1B,11214,1,0,1,0,0,2007,1,R3,725000,7/27/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6401,1008, ,R3,8713 BAY 16TH STREET,2C,11214,1,0,1,0,0,0,1,R3,650000,9/7/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6401,1104, ,R3,8753 BAY 16TH STREET,1B,11214,1,0,1,0,0,2012,1,R3,780000,7/6/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6405,1117, ,R3,165 BAY 20TH STREET,2C,11214,1,0,1,0,0,0,1,R3,650000,3/2/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6411,1203, ,R3,2056 BENSON AVENUE,3A,11214,1,0,1,0,0,2004,1,R3,0,2/16/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6411,1204, ,R3,2058 BENSON AVENUE,1B,11214,1,0,1,0,0,2004,1,R3,750000,12/14/2017
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6424,1010, ,R3,8785 14TH AVENUE,3B,11228,1,0,1,0,0,2011,1,R3,0,3/20/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6425,1102, ,R3,227 BAY 7TH   STREET,2C,11228,1,0,1,0,0,0,1,R3,625000,11/21/2017
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6428,1006, ,R3,1546 BATH AVENUE,3B,11228,1,0,1,0,0,0,1,R3,760000,7/13/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS                      ,1A,6446,1304, ,R3,206 BAY 29TH STREET,2B,11214,1,0,1,0,0,0,1,R3,722957,9/14/2018
3,BATH BEACH,05 TAX CLASS 1 VACANT LAND                 ,1B,6429,138, ,V0,BATH AVENUE, ,0,0,0,0,2150,0,0,1,V0,10,7/9/2018
3,BATH BEACH,05 TAX CLASS 1 VACANT LAND                 ,1B,6461,404, ,V0,253 BAY 14TH   STREET, ,11214,0,0,0,970,0,0,1,V0,0,1/11/2018
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS             ,2A,6363,13, ,C2,8669 16TH   AVENUE,6,11214,6,0,6,2708,3600,1909,2,C2,1360000,4/25/2018
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS             ,2A,6373,44, ,C3,13 BAY 22ND STREET,4,11214,4,0,4,2900,3520,1923,2,C3,2020000,4/23/2018
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS             ,2A,6374,30, ,C3,51 BAY 23RD   STREET,4,11214,4,0,4,2998,3175,1923,2,C3,0,4/16/2018
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS             ,2A,6395,56, ,C3,118-120 BAY 11TH STREET,6,11228,4,0,4,3867,2692,1925,2,C3,2065000,9/24/2018
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS             ,2A,6404,22, ,C3,1818 BENSON AVENUE,4,11214,4,0,4,2500,3040,1924,2,C3,0,10/31/2017
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS             ,2A,6404,24, ,C3,1820 BENSON AVENUE,4,11214,4,0,4,3000,2640,1924,2,C3,0,11/15/2017
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS             ,2A,6406,43, ,C2,150 BAY 22ND STREET,6,11214,6,0,6,4830,3600,1925,2,C2,1250000,12/22/2017
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS             ,2,6414,34, ,C1,99 BAY 29 STREET,15,11214,15,0,15,3867,11520,1928,2,C1,1990000,6/14/2018
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS             ,2A,6437,43, ,C3,190 BAY 20TH   STREET,4,11214,4,0,4,3517,3000,1926,2,C3,1520000,12/12/2017
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS             ,2,6445,9, ,C1,2107 CROPSEY AVENUE, ,11214,16,0,16,3280,11520,1925,2,C1,2900000,1/16/2018
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS             ,2A,6447,42, ,C3,8794 BAY PARKWAY,4,11214,4,0,4,4833,3600,1927,2,C3,3500000,6/5/2018
3,BATH BEACH,08 RENTALS - ELEVATOR APARTMENTS           ,2,6411,48, ,D1,8714 21ST AVENUE, ,11214,66,0,66,16434,57876,1926,2,D1,0,8/24/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6462,40, ,C6,"8895 BAY 16TH STREET, 2C", ,11214,0,0,0,0,0,1949,2,C6,275000,10/13/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6462,40, ,C6,"8909 BAY 16TH STREET, 3D", ,11214,0,0,0,0,0,1949,2,C6,0,12/19/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6462,40, ,C6,"304 BAY 17TH STREET, 3B", ,11214,0,0,0,0,0,1949,2,C6,268000,6/5/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6462,40, ,C6,"290 BAY17TH STREET, 1C", ,11214,0,0,0,0,0,1949,2,C6,0,6/28/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6462,40, ,C6,"242 BAY 17TH STREET, 3C", ,11214,0,0,0,0,0,1949,2,C6,325000,7/26/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6463,143, ,C6,"292 BAY 19TH STREET, 1A", ,11214,0,0,0,0,0,1949,2,C6,290000,11/16/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6464,1, ,C6,"289 BAY 19TH STREET, A", ,11214,0,0,0,0,0,1946,2,C6,285000,11/20/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6464,1, ,C6,"265 BAY 19TH STREET, A", ,11214,0,0,0,0,0,1946,2,C6,290000,1/24/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6464,1, ,C6,"263 BAY 19TH STREET, B", ,11214,0,0,0,0,0,1946,2,C6,290000,4/11/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6464,1, ,C6,"283 BAY 19TH STREET, A", ,11214,0,0,0,0,0,1946,2,C6,440000,8/2/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6464,1, ,C6,"247 BAY 19 STREET, 2B", ,11214,0,0,0,0,0,1946,2,C6,290000,8/30/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6480,6, ,C6,"367 BAY 8 STREET, 1B", ,11228,0,0,0,0,0,1950,2,C6,0,7/16/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6480,6, ,C6,"357 BAY 8TH STREET, 2B", ,11228,0,0,0,0,0,1950,2,C6,277651,7/31/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6485,3, ,C6,"1523 INDEPENDENCE AVENUE, 2B", ,11228,0,0,0,0,0,1950,2,C6,277877,10/4/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6485,3, ,C6,"1071 SHORE PARKWAY, 1B", ,11228,0,0,0,0,0,1950,2,C6,435000,11/14/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6485,3, ,C6,"1087 SHORE PARKWAY, 1B", ,11228,0,0,0,0,0,1950,2,C6,260000,12/14/2017
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6485,3, ,C6,"1547 INDEPENDENCE AVE, 2B", ,11228,0,0,0,0,0,1950,2,C6,330000,2/1/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6485,3, ,C6,"1055 SHORE PARKWAY, 2B", ,11228,0,0,0,0,0,1950,2,C6,0,2/16/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6485,3, ,C6,"1083 SHORE PARKWAY, 1B", ,11228,0,0,0,0,0,1950,2,C6,273873,3/23/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6485,3, ,C6,"8969 15TH AVE, 1B", ,11228,0,0,0,0,0,1950,2,C6,409000,4/3/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6485,3, ,C6,"1055 SHORE PARKWAY, 1B", ,11228,0,0,0,0,0,1950,2,C6,275000,4/4/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6485,3, ,C6,"1071 SHORE PARKWAY, 1B", ,11228,0,0,0,0,0,1950,2,C6,440000,5/29/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS               ,2,6485,3, ,C6,"1525 INDEPENDENCE AVENUE, 2B", ,11228,0,0,0,0,0,1950,2,C6,305000,6/11/2018
3,BATH BEACH,10 COOPS - ELEVATOR APARTMENTS             ,2,6379,50, ,D4,"30 BAY 29TH STREET, 5N", ,11214,0,0,0,0,0,1960,2,D4,427500,6/18/2018
3,BATH BEACH,10 COOPS - ELEVATOR APARTMENTS             ,2,6447,1, ,D4,"8814 BAY PARKWAY, 5M", ,11214,0,0,0,0,0,1928,2,D4,210000,1/10/2018
3,BATH BEACH,10 COOPS - ELEVATOR APARTMENTS             ,2,6447,1, ,D4,"8814 BAY PARKWAY, 5A", ,11214,0,0,0,0,0,1928,2,D4,245000,1/16/2018
3,BATH BEACH,10 COOPS - ELEVATOR APARTMENTS             ,2,6447,1, ,D4,"8814 BAY PARKWAY, 6J", ,11214,0,0,0,0,0,1928,2,D4,0,2/21/2018
3,BATH BEACH,10 COOPS - ELEVATOR APARTMENTS             ,2,6447,1, ,D4,"8814 BAY PARKWAY, 2K", ,11214,0,0,0,0,0,1928,2,D4,205000,5/31/2018
3,BATH BEACH,12 CONDOS - WALKUP APARTMENTS              ,2,6402,1009, ,R2,8696 18TH AVENUE,3C,11214,1,0,1,0,0,0,2,R2,780000,11/21/2017
3,BATH BEACH,12 CONDOS - WALKUP APARTMENTS              ,2,6402,1010, ,R2,8696 18TH   AVENUE,3D,11214,1,0,1,0,0,0,2,R2,723000,10/13/2017
3,BATH BEACH,12 CONDOS - WALKUP APARTMENTS              ,2,6425,1007, ,R2,1428 BATH AVENUE,2B,11228,1,0,1,0,0,0,2,R2,680000,12/18/2017
3,BATH BEACH,12 CONDOS - WALKUP APARTMENTS              ,2,6425,1008, ,R2,1428 BATH AVENUE,2C,11228,1,0,1,0,0,0,2,R2,680000,8/14/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6377,1150, ,R4,8616 21ST AVENUE,4F,11214,1,0,1,0,0,0,2,R4,466440,9/20/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6377,1154, ,R4,8616 21ST AVENUE,5A,11214,1,0,1,0,0,0,2,R4,595676,9/20/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6377,1162, ,R4,8616 21ST AVENUE,6A,11214,1,0,1,0,0,0,2,R4,595676,9/14/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6377,1167, ,R4,8616 21ST AVENUE,6F,11214,1,0,1,0,0,0,2,R4,456300,9/18/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6377,1169, ,R4,8616 21ST AVENUE,6H,11214,1,0,1,0,0,0,2,R4,465426,9/25/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6405,1003, ,R4,147 BAY 20TH STREET,3,11214,1,0,1,0,0,0,2,R4,480000,6/15/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS            ,2,6414,1025, ,R4,8686 BAY PARKWAY,5C,11214,1,0,1,0,0,0,2,R4,690000,1/5/2018
3,BATH BEACH,14 RENTALS - 4-10 UNIT                     ,2A,6366,41, ,S5,1708 86 STREET,5,11214,5,1,6,2000,4800,1926,2,S5,0,5/22/2018
3,BATH BEACH,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,6380,1104, ,R1,8622 BAY PARKWAY,3D,11214,1,0,1,0,0,2002,2,R1,0,12/22/2017
3,BATH BEACH,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,6380,1106, ,R1,8622 BAY PARKWAY,3F,11214,1,0,1,0,0,2002,2,R1,680000,11/30/2017
3,BATH BEACH,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,6413,1002, ,R1,120 BAY 29TH STREET,1B,11214,1,0,1,0,0,2010,2,R1,0,8/17/2018
3,BATH BEACH,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,2C,6413,1011, ,R8,120 BAY 29TH STREET,P5,11214,0,1,1,0,0,2010,2,R8,0,8/17/2018
3,BATH BEACH,17 CONDO COOPS                             ,2,6411,1002, ,R9,"153 BAY 26TH STREET, 1", ,11214,0,0,0,0,0,1922,2,R9,185000,1/19/2018
3,BATH BEACH,21 OFFICE BUILDINGS                        ,4,6403,20, ,O8,8721 18TH   AVENUE, ,11214,1,1,2,962,1782,1922,4,O8,1475000,1/23/2018
3,BATH BEACH,22 STORE BUILDINGS                         ,4,6359,37, ,K4,1476 86TH   STREET, ,11228,1,1,2,1917,2679,1931,4,K4,4800000,4/25/2018
3,BATH BEACH,22 STORE BUILDINGS                         ,4,6359,38, ,K4,1478 86TH   STREET, ,11228,2,1,3,3067,4916,1931,4,K4,0,4/25/2018
3,BATH BEACH,22 STORE BUILDINGS                         ,4,6372,49, ,K4,1908 86TH   STREET, ,11214,2,2,4,1900,2755,1924,4,K4,0,4/23/2018
3,BATH BEACH,22 STORE BUILDINGS                         ,4,6375,34, ,K5,2010 86TH   STREET, ,11214,0,1,1,1610,1610,1929,4,K5,0,11/30/2017
3,BATH BEACH,22 STORE BUILDINGS                         ,4,6375,35, ,K1,2018 86TH   STREET, ,11214,0,1,1,1610,1610,1931,4,K1,0,11/30/2017
3,BATH BEACH,22 STORE BUILDINGS                         ,4,6380,41, ,K2,2170 86TH STREET, ,11214,0,1,1,1883,2945,1932,4,K2,3000000,7/16/2018
3,BATH BEACH,22 STORE BUILDINGS                         ,4,6438,29, ,K4,1852 BATH AVENUE, ,11214,0,1,1,4780,5400,1930,4,K4,2100000,8/20/2018
3,BATH BEACH,22 STORE BUILDINGS                         ,4,6443,36, ,K4,2046 BATH AVENUE, ,11214,0,2,2,1540,2400,1931,4,K4,1680000,1/10/2018
3,BATH BEACH,29 COMMERCIAL GARAGES                      ,4,6363,42, ,G8,1614-26 86TH STREET, ,11214,0,1,1,10320,2348,1924,4,G8,0,12/29/2017
3,BATH BEACH,30 WAREHOUSES                              ,4,6403,26, ,E9,120 BAY 19TH   STREET, ,11214,1,1,2,940,1775,1922,4,E9,0,1/23/2018
3,BATH BEACH,30 WAREHOUSES                              ,4,6403,27, ,E9,122 BAY 19TH   STREET, ,11214,1,1,2,936,1775,1922,4,E9,0,1/23/2018
3,BATH BEACH,30 WAREHOUSES                              ,4,6463,137, ,E1,1770 CROPSEY AVENUE, ,11214,0,1,1,7798,4680,1931,4,E1,0,5/8/2018
3,BATH BEACH,44 CONDO PARKING                           ,4,6367,1012, ,RP,8657 BAY 16TH   STREET,P6,11214,0,0,1,0,0,0,4,RP,0,10/18/2017
3,BATH BEACH,44 CONDO PARKING                           ,4,6370,1216, ,RP,70 BAY 20TH   STREET,P7,11214,0,0,1,0,0,0,4,RP,0,10/5/2017
3,BATH BEACH,44 CONDO PARKING                           ,4,6370,1217, ,RP,70 BAY 20TH   STREET,P8,11214,0,0,1,0,0,2007,4,RP,0,3/12/2018
3,BATH BEACH,44 CONDO PARKING                           ,4,6372,1011, ,RG,78 BAY 22ND STREET,P3,11214,0,0,1,0,0,2012,4,RG,0,6/8/2018
3,BATH BEACH,44 CONDO PARKING                           ,4,6372,1012, ,RG,78 BAY 22ND STREET,P4,11214,0,0,1,0,0,2012,4,RG,0,7/19/2018
3,BATH BEACH,44 CONDO PARKING                           ,4,6372,1013, ,RG,78 BAY 22ND   STREET,P5,11214,0,0,1,0,0,2012,4,RG,0,4/18/2018
3,BATH BEACH,44 CONDO PARKING                           ,4,6373,1002, ,RP,21 BAY 22ND   STREET,P2,11214,0,0,1,0,0,0,4,RP,0,2/12/2018
3,BATH BEACH,44 CONDO PARKING                           ,4,6377,1124, ,RG,8616 21ST AVENUE,P24,11214,0,0,1,0,0,0,4,RG,0,9/18/2018
3,BATH BEACH,44 CONDO PARKING                           ,4,6400,1109, ,RP,8728 BAY 16TH STREET,P6,11214,0,0,1,0,0,0,4,RP,0,7/27/2018
3,BATH BEACH,44 CONDO PARKING                           ,4,6401,1110, ,RP,8753 BAY 16TH STREET,P4,11214,0,0,1,0,0,2012,4,RP,0,7/6/2018
3,BATH BEACH,44 CONDO PARKING                           ,4,6402,1016, ,RG,8696 18TH   AVENUE,P6,11214,0,0,1,0,0,0,4,RG,0,11/21/2017
3,BATH BEACH,44 CONDO PARKING                           ,4,6402,1017, ,RG,8696 18TH   AVENUE,P7,11214,0,0,1,0,0,0,4,RG,0,10/13/2017
3,BATH BEACH,44 CONDO PARKING                           ,4,6414,1052, ,RG,8686 BAY PARKWAY,P16,11214,0,0,1,0,0,0,4,RG,0,1/5/2018
3,BATH BEACH,44 CONDO PARKING                           ,4,6424,1004, ,RP,8785 14TH   AVENUE,P4,11228,0,0,1,0,0,2011,4,RP,0,3/20/2018
3,BATH BEACH,44 CONDO PARKING                           ,4,6446,1309, ,RP,206 BAY 29TH STREET,P3,11214,0,0,1,0,0,0,4,RP,0,9/14/2018
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5838,34, ,A5,6642 SEDGWICK PLACE, ,11220,1,0,1,2000,1440,1925,1,A5,630000,2/5/2018
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5839,26, ,A5,146 WAKEMAN PLACE, ,11220,1,0,1,1080,1260,1940,1,A5,0,8/16/2018
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5841,34, ,A5,264 WAKEMAN PLACE, ,11220,1,0,1,845,892,1950,1,A5,670000,2/8/2018
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5841,49, ,A5,263 67 STREET, ,11220,1,0,1,910,840,1950,1,A5,650000,2/14/2018
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5848,17, ,A1,128 67TH STREET, ,11220,1,0,1,4000,1740,1910,1,A1,1210527,5/25/2018
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5848,60, ,A4,161 SENATOR STREET, ,11220,1,0,1,2000,1636,1901,1,A4,0,2/14/2018
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5851,25, ,A1,440 67TH ST, ,11220,1,0,1,2750,1650,1899,1,A1,0,7/5/2018
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5851,26, ,A1,442 67TH STREET, ,11220,1,0,1,3446,941,1899,1,A1,0,7/25/2018
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5852,28, ,A4,170 SENATOR ST, ,11220,1,0,1,2000,1600,1905,1,A4,0,10/6/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5856,95, ,A5,527 68TH ST, ,11220,1,0,1,1860,1320,1915,1,A5,0,10/21/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5858,47, ,A5,731 68TH   STREET, ,11220,1,0,1,1467,1192,1920,1,A5,855000,11/22/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5860,84, ,A5,72 68TH STREET, ,11220,1,0,1,2828,1254,1925,1,A5,1300000,10/31/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5860,117, ,A5,6818 COLONIAL ROAD, ,11220,1,0,1,1192,1296,1925,1,A5,865000,3/26/2018
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5860,216, ,A5,6805 BLISS TERRACE, ,11220,1,0,1,1755,1254,1925,1,A5,0,3/26/2018
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5861,106, ,A5,6815 BAY CLIFF TERRACE, ,11220,1,0,1,1465,1140,1925,1,A5,0,10/18/2017
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5862,7, ,A1,6815 RIDGE BOULEVARD, ,11220,1,0,1,4025,2680,1905,1,A1,1260000,2/8/2018
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5862,91, ,A5,6813 MADELINE COURT, ,11220,1,0,1,1411,1192,1925,1,A5,0,6/28/2018
3,BAY RIDGE,01 ONE FAMILY DWELLINGS                    ,1,5865,18, ,A5,526 68TH   STREET, ,11220,1,0,1,1700,1476,1905,1,A5,0,10/30/2017
